user_id	impression_time	article_ids_inview
U757408	05/23/2023 01:08:36 PM	"N9777406 N9777406 N9777520 N9777385 N9776985 N9777026 N9777529 N9777475 N9777693 N9775908
 N9774944 N9759955 N9777768 N9777704 N9777299 N9777334 N9747329 N9777304 N9776420
 N9777308 N9777190 N9777320 N9776710 N9777374 N9777319 N9777000 N9777358 N9777079
 N9776918 N9777393 N9777648"
U1703263	05/23/2023 12:54:51 PM	N9777693 N9777693 N9777768 N9777190 N9777374 N9777704 N9776710 N9777648
U1703304	05/23/2023 12:12:56 PM	N9777374 N9777374 N9777190 N9777520 N9777319 N9776710
U1706553	05/23/2023 12:17:44 PM	N9777374 N9777374 N9775908 N9776710 N9777319 N9777520 N9777190
U1706553	05/23/2023 12:16:45 PM	N9777520 N9777520 N9776710 N9777319 N9777374 N9777190
U1732429	05/23/2023 12:35:30 PM	"N9776420 N9776420 N9777393 N7306652 N9776710 N9777406 N9777319 N9777374 N9775323 N9777704
 N9777475 N8934043 N9777320 N9759955 N9774943 N9777385 N9777693 N9525589 N9775908
 N9462935 N9777648 N9775042 N9777299 N9777308 N9777520 N9777026 N9774923"
U1732429	05/23/2023 12:34:00 PM	"N9535187 N9535187 N9775908 N9514481 N9777026 N9700074 N9777190 N9777374 N9712973 N9777475
 N9772706 N9777520 N9777648 N9430567 N9777704 N9776420 N9525589 N9777319 N9770051
 N9777693 N9777320"
U1732429	05/23/2023 12:32:42 PM	N9777648 N9777648 N9777704 N9777319 N9777320 N9777190 N9777693 N9777520 N9777374 N9776710
U1259188	05/24/2023 05:10:04 AM	N9525589 N9525589 N9777034 N9777492 N9778448 N9777307 N9778351 N9778369
U1090573	05/24/2023 02:53:33 PM	N9779007 N9779007 N9779377 N9778945 N9779289 N9779408 N9779383
U1105810	05/24/2023 02:06:47 PM	"N9779019 N9779019 N9777636 N9779242 N9779184 N9779181 N9779227 N9778915 N9779288 N9779186
 N9779185"
U1105810	05/24/2023 02:08:59 PM	"N9776190 N9776190 N9778905 N9776420 N9778731 N9778158 N9778155 N9779129 N9775873 N9778645
 N9778804 N9695098 N9779133 N9778952"
U1105810	05/24/2023 02:06:37 PM	N9777182 N9777182 N9779019 N9779285 N9779269 N9779242 N9777636
U695088	05/24/2023 10:23:21 AM	N9778745 N9778745 N9778780 N9778155 N9420172 N9778682 N9778875
U695088	05/24/2023 10:18:51 AM	N9778952 N9778952 N9778804 N9778922 N9778905 N9778973 N9778731
U695088	05/24/2023 10:21:19 AM	"N9778842 N9778842 N9778843 N9778973 N9778219 N9778917 N9778827 N9778731 N9778722 N9778668
 N9778952 N9778845 N9777397"
U912382	05/24/2023 07:11:23 PM	N9779045 N9779045 N9777769 N9779748 N9779723 N9779737
U912382	05/24/2023 07:14:47 PM	"N9779738 N9779738 N9532638 N8560195 N9779423 N9779045 N9486486 N9779517 N9080070 N9779657
 N9779705"
U912382	05/24/2023 07:10:49 PM	N9779737 N9779737 N9779045 N9779705 N9779723 N9777321 N9779423 N9777769 N9779657
U1686860	05/24/2023 03:29:05 AM	"N9778326 N9778326 N9777856 N9310988 N9778155 N8396520 N9778375 N9777307 N9778351 N9778386
 N9778302 N9778448 N9778422 N9778413 N9777941 N9778381 N9778328 N9778318"
U1686860	05/24/2023 03:29:44 AM	"N9777582 N9777582 N9776292 N9777941 N9759544 N9272340 N9778318 N9778277 N9777856 N9759476
 N9777464 N9778310 N9778413 N9778422 N9778381 N9778351 N9778448 N9778257 N9776922
 N9777811 N9778168 N9759955 N9778139 N9777307 N9778326 N9777621 N9778155 N9775042
 N9772453 N9778375 N9052240 N9776420 N9761586 N9778386 N9778328 N9778302 N9695098"
U1395265	05/18/2023 05:33:20 PM	N9771121 N9771121 N9770082 N9771576 N9771739 N9765759 N9771168 N9771686 N9771367 N9768687
U1833688	05/18/2023 10:23:30 AM	"N9769306 N9769306 N9233208 N9771042 N9771083 N9771166 N9770997 N9767697 N9771128 N9770792
 N9769762 N9769917"
U1834502	05/18/2023 10:28:49 AM	N9771065 N9771065 N9769762 N9771166 N9770792 N9771128
U2289794	05/18/2023 09:52:49 AM	N9771126 N9771126 N9771128 N9771242 N9771166 N9769762 N9771065 N9770792
U2326725	05/19/2023 09:07:12 PM	"N9772963 N9772963 N8422665 N9773018 N9773014 N9769624 N9181774 N7306652 N9773070 N9772343
 N9417521"
U2326725	05/19/2023 09:14:19 PM	N9772448 N9772448 N9772355 N9772830 N9772903 N9772858 N9772241 N9772869 N9772813
U2326725	05/19/2023 09:11:48 PM	"N9769424 N9769424 N9771248 N9773015 N9772575 N9769370 N9771627 N9772873 N9771686 N9772710
 N9771253 N9772925 N9766441 N9695098 N9771859 N9746360 N9773014 N9771568 N9773070
 N9772502 N9772923 N9769800 N9771903 N9762122"
U2326725	05/19/2023 09:16:44 PM	"N9772750 N9772750 N9768685 N9772882 N9763401 N9771253 N9761784 N9772805 N9772575 N9768308
 N9762678 N9766441"
U2326725	05/19/2023 09:08:32 PM	"N9771248 N9771248 N9772710 N9773070 N9772772 N9773014 N9769624 N9772343 N9773045 N9772963
 N9772485"
U2326725	05/19/2023 09:13:14 PM	N9772925 N9772925 N9769800 N9772813 N9772502 N9772903 N9773018 N9773015 N9772869 N9762122
U2326725	05/19/2023 09:09:53 PM	N9772963 N9772963 N9773015 N9772502 N9772772 N9769800
U2326725	05/19/2023 09:15:53 PM	"N9772813 N9772813 N9772750 N9771113 N9772448 N9772830 N9768685 N9762678 N9772241 N9772768
 N9768308 N9772903 N9763401 N9761784 N9772869 N9772858"
U2326725	05/19/2023 09:10:30 PM	"N9769800 N9769800 N9769424 N9746360 N9771903 N9771859 N9769370 N9773015 N9771627 N9772343
 N9771686 N9772925 N9772923 N9772557 N9695098 N9772502"
U2378157	05/19/2023 09:40:56 PM	N9771248 N9771248 N9581248 N9773018 N9773014 N9558888 N9769624 N9746360 N9772710
U1512064	05/23/2023 05:30:55 AM	N7213923 N7213923 N9776566 N9272340 N9466422 N9552120 N9776046
U1512064	05/23/2023 05:34:38 AM	"N9775804 N9775804 N9776369 N9776690 N9776688 N9776570 N9684918 N9776449 N9776691 N9759966
 N9660421 N9769581 N9776560 N9776583 N9776544 N9776553 N9736745 N9771187 N9774708
 N9774764 N9776292"
U1512064	05/23/2023 05:31:03 AM	"N9776449 N9776449 N9516001 N9776715 N9771995 N9776497 N9776691 N9776566 N9776406 N9775794
 N9277339 N7306652 N9759955 N9535187 N9775990 N9776697 N9776855 N9776808 N9776246
 N9775985 N9776176 N9776369 N9776570 N9142564 N9775804"
U2097831	05/20/2023 09:45:55 PM	N9773288 N9773288 N9773486 N9774065 N9774013 N9418107 N9746360 N9695098 N9773987 N9773465
U2097831	05/20/2023 09:44:46 PM	"N9774096 N9774096 N9774120 N9755800 N9770450 N7420751 N9774125 N9774163 N9772228 N9418107
 N9772453 N9767665"
U2098487	05/20/2023 02:32:21 PM	N9746810 N9746810 N9766634 N9773461 N9772866 N9773574 N9770799 N9766890 N9772241 N9773644
U2098487	05/20/2023 02:29:00 PM	N9746810 N9746810 N9773673 N9773574 N9773447 N9773543
U2098487	05/20/2023 02:33:36 PM	"N9755712 N9755712 N9772434 N9695098 N9566633 N9746360 N9551172 N9773461 N9772866 N9769580
 N9773493 N9773364 N9772862 N9769624 N9772355 N9770452 N9440508 N9773539 N9759891
 N9540860 N9771919 N9532638"
U2098487	05/20/2023 02:30:21 PM	"N9514481 N9514481 N9773612 N9772866 N9773275 N9563703 N9514605 N9773644 N9773638 N9532638
 N9773539"
U2098487	05/20/2023 02:34:21 PM	"N9767566 N9767566 N9440508 N9773488 N9773376 N9772557 N9773296 N9551172 N9773412 N9773341
 N9772659 N9761859 N9532638 N9771113 N9773378 N9769580 N9772629 N9773356 N9771919
 N9773351 N9772355 N9772300 N9753689 N9772601 N9770452 N9773434 N9540860"
U2098487	05/20/2023 09:14:33 PM	N9440508 N9440508 N9520286 N9514481 N9551172 N9773873 N9774013
U2098487	05/20/2023 09:07:22 PM	N9755800 N9755800 N9774065 N9514481 N9520286 N9773288 N9773987 N9551172 N9773486 N9440508
U2098487	05/20/2023 09:16:06 PM	"N9514481 N9514481 N9770102 N9769650 N9746360 N9538375 N9773852 N9773877 N9773470 N9770798
 N9773279 N9440508 N9551172 N9695098 N9773943 N9774017 N9773900 N9773962 N9772300
 N9520286"
U2110847	05/20/2023 02:35:15 PM	"N9773539 N9773539 N9772434 N9759891 N9773275 N9773644 N9773612 N9514481 N9520286 N9773461
 N9755800 N9566633 N9773638 N9482970 N9755712 N9494434 N9772866"
U2110847	05/20/2023 02:33:58 PM	N9746810 N9746810 N9773447 N9773543 N9773574 N9773278
U1514088	05/18/2023 07:44:46 PM	N9771779 N9771779 N9770082 N9771124 N9769424 N9771739
U2021126	05/20/2023 01:14:37 PM	N9773364 N9773364 N9773493 N9759891 N9772862 N7213923 N9755712 N9772434 N9566633
U2027502	05/20/2023 01:57:34 PM	N9772862 N9772862 N9772434 N9566633 N9773493 N9773364 N9759891
U2027502	05/20/2023 01:54:48 PM	N9773543 N9773543 N9773447 N9772866 N9773574 N9746810
U2027502	05/20/2023 01:58:10 PM	"N9773341 N9773341 N9772284 N9767566 N9773412 N9773493 N9773434 N9769624 N9772601 N9746360
 N9772862 N9772575 N9772768 N9695098 N9773488 N9772869 N9773378"
U1500590	05/22/2023 09:44:40 PM	N9776560 N9776560 N9776385 N9776449 N9776508 N9776553
U1500590	05/22/2023 09:46:09 PM	"N9775964 N9775964 N9776489 N9776148 N9775763 N9544875 N9774559 N9486486 N9776449 N9776434
 N9771995 N9776385 N9776049 N9776341 N9776560 N9695098 N9776234 N9769605 N9776508"
U1500590	05/22/2023 09:34:23 PM	"N9776434 N9776434 N9775804 N7306652 N9776049 N9776508 N9775763 N9776560 N9776385 N9776449
 N9776369 N9268234"
U1500590	05/22/2023 09:44:19 PM	N9776553 N9776553 N9776508 N9776560 N9776551 N9776369
U1500590	05/22/2023 09:24:30 PM	N9776508 N9776508 N9776560 N9775804 N9776049 N9776385 N9776369 N9776449
U1500590	05/22/2023 09:22:48 PM	N9776385 N9776385 N9776560 N9775804 N9776508 N9776449 N9776369 N9776049
U1500590	05/22/2023 09:24:57 PM	N9776449 N9776449 N9776560 N9776508 N9775763 N9776385 N9776049
U1500590	05/22/2023 09:28:19 PM	N9776369 N9776369 N9775804 N9776148 N7306652 N9771995 N9775763 N9776341
U1500590	05/22/2023 09:25:10 PM	"N7306652 N7306652 N9776560 N9776148 N9774559 N9775804 N9771995 N9776341 N9776369 N9776508
 N9776385 N9776434 N9775763 N9776449 N9776049"
U1542756	05/22/2023 09:00:30 PM	"N9776040 N9776040 N9776385 N9776449 N9771995 N9776434 N9769605 N9776148 N9774559 N9776049
 N9776508 N9776489"
U1687310	05/22/2023 03:53:29 PM	"N9775939 N9775939 N9776259 N9776041 N9776087 N9776152 N9776238 N9775673 N9775717 N9776191
 N9776176 N9776278"
U1171223	05/22/2023 07:29:58 PM	N9776438 N9776438 N9776040 N9776148 N9776442 N9776449 N9769605
U1174064	05/22/2023 07:34:01 PM	"N9776449 N9776449 N9776386 N9776234 N9775131 N9775983 N9776223 N9776489 N9769605 N9776040
 N9776148 N8315213 N9766634 N9743870 N9776394 N9776438 N9776442 N9776047"
U1182135	05/22/2023 07:05:30 PM	"N9776322 N9776322 N9743870 N9776449 N9776386 N9775983 N9776047 N9776223 N9544875 N9776315
 N9776442 N9776438 N8422665 N9773392 N9776394 N9776234"
U1148586	05/19/2023 05:09:21 AM	N9695054 N9695054 N9627594 N9771764 N9771113 N9676230 N9771775 N9771168 N9771686 N9771121
U1148586	05/19/2023 05:07:42 AM	N9771796 N9771796 N9695098 N9769474 N9769370 N9771888 N9771846 N9769341 N9746360
U1148586	05/19/2023 05:07:17 AM	N9761926 N9761926 N9769348 N9770292 N9771896 N9771113
U1148586	05/19/2023 05:04:36 AM	N9432542 N9432542 N9488213 N8918299 N9771916 N9557348 N9771627
U1148586	05/19/2023 05:09:34 AM	N9765759 N9765759 N9771333 N9767470 N9771626 N9766441 N9771576 N9771367
U1148586	05/19/2023 05:08:47 AM	"N9770082 N9770082 N9771124 N9771758 N9768308 N9771691 N9771775 N9767481 N9769917 N9771869
 N9771168 N9771686 N9771121 N9771779"
U1148586	05/19/2023 05:08:07 AM	N9771846 N9771846 N9771125 N9771796 N9771888 N9771842
U1439546	05/21/2023 07:49:07 AM	N9773887 N9773887 N9774352 N9774376 N9774363 N9768043 N9773985 N9773350 N9774392
U1439546	05/21/2023 07:51:33 AM	N9774376 N9774376 N9770028 N9772545 N9773350 N9773887 N9774392 N9773985
U1439546	05/21/2023 07:50:08 AM	N9774142 N9774142 N9774297 N9772545 N9770028 N9488208 N9773887 N9773350 N9774352
U1439546	05/21/2023 07:51:45 AM	"N9773857 N9773857 N9773350 N9768043 N9773887 N9771996 N9774352 N9774363 N9772545 N9774297
 N9770028 N9774142"
U1081077	05/23/2023 11:13:08 AM	"N9776864 N9776864 N9776882 N9776917 N9754177 N9777007 N9777075 N9777299 N9769624 N9747329
 N9777385 N9767490 N9710729 N9714693 N9777228 N9775908 N9760046 N9777000 N9776855
 N8518990 N9775582 N9777308 N9776071 N9777005 N9777320 N9777112 N9627810 N9759955
 N9777233 N9776918 N9776851 N9557226 N9649448 N9776341 N9776406 N9776287 N9768242
 N9777164 N9776322 N9777406 N9776968 N9777043 N9775713 N9777393 N9450826 N9754265
 N7454944 N9272413 N9777334 N9492468 N9777304 N9777079 N9777358 N9776985 N9777026
 N9550308 N9514727 N9776870"
U1081077	05/23/2023 11:27:28 AM	N9777385 N9777385 N9777026 N9777308 N9777393 N9777320 N9777406
U1081077	05/23/2023 11:21:50 AM	"N9776918 N9776918 N9777334 N9776985 N9775908 N9777393 N9747329 N9777233 N9777043 N9777304
 N9777000 N9777299 N9777385 N9777079 N9777308"
U1081077	05/23/2023 11:27:37 AM	N9777299 N9777299 N9777406 N9777026 N9777320 N9777385
U1094259	05/23/2023 11:48:49 AM	N9772442 N9772442 N9777320 N9775003 N9777374 N9775352
U1094259	05/23/2023 11:51:16 AM	N9777299 N9777299 N9777320 N9777406 N9777475 N9777026
U920820	05/18/2023 03:13:54 PM	N9345280 N9345280 N9771523 N9771352 N9771350 N9769769 N9771113 N9771438
U1071529	05/19/2023 07:52:02 AM	"N9772045 N9772045 N9772032 N9771473 N9772095 N9772088 N9772047 N9772038 N9772168 N9771113
 N8169191 N9443447 N9496538 N9758825 N9474230 N9771627 N9772185 N9772082"
U1565534	05/19/2023 12:57:05 PM	N9772543 N9772543 N9772297 N9772029 N9772517 N9772344 N9772367 N9772433 N9772443 N9772380
U1565534	05/19/2023 12:09:46 PM	N9772443 N9772443 N9772517 N9772543 N9772029 N9772344 N9772380
U1565534	05/19/2023 12:57:40 PM	N9432542 N9432542 N9099237 N9772407 N9772442 N9771627 N9772389
U1579040	05/19/2023 12:32:10 PM	N9770051 N9770051 N9753907 N9771686 N9768308 N9771568 N9772256 N9420172 N9772168
U1579040	05/19/2023 12:32:46 PM	"N9766721 N9766721 N9758825 N9772221 N9771473 N9763188 N9772082 N9767642 N9769474 N9772185
 N9772263 N9772219 N9772092 N9772193 N9772032 N9772178 N9772047 N9771686 N9767481
 N9772038 N9770515 N9772045 N9772088 N9769341 N9420172 N9772115 N9772095"
U1579040	05/19/2023 12:29:40 PM	N9772443 N9772443 N9772433 N9772389 N9772344 N9772442
U1721133	05/25/2023 05:52:13 AM	"N9780181 N9780181 N9766434 N9779648 N9779577 N9779427 N9780019 N9776967 N9779867 N9779777
 N9780193 N9779968 N9779860 N9780020 N9779263"
U1732429	05/25/2023 05:57:32 AM	"N9572972 N9572972 N8934043 N9780181 N9779427 N9780019 N9779648 N9779577 N9779263 N9496454
 N9670324 N9277736 N9728265 N9779860 N9780193 N9532638 N9779777 N9779867"
U1732429	05/25/2023 05:55:50 AM	N9780181 N9780181 N9779968 N9569934 N9658252 N9780195 N9775885 N9656209 N9780193
U1360769	05/18/2023 06:08:34 PM	"N9771576 N9771576 N9765759 N9771333 N9771758 N9771626 N9771367 N9767470 N9771168 N9771121
 N9771113 N9769474"
U1370384	05/18/2023 06:16:31 PM	"N9771764 N9771764 N9436758 N9695098 N9771235 N9771224 N9219607 N9770283 N9771579 N9771686
 N9770082 N9769424 N9767470 N9771554 N9768308 N9771779 N9364014 N9771576 N9470078
 N9769712 N9769432 N9769474 N9771168 N9765759 N9771333 N9771758 N9746360 N9771626
 N9771121 N9771367 N9771739 N9771151 N9771113 N9769917"
U1370384	05/18/2023 06:15:42 PM	"N9771626 N9771626 N9771333 N9771113 N9771235 N9771576 N9771367 N9765759 N9767470 N9771151
 N9769474"
U1370384	05/18/2023 06:07:38 PM	N9769424 N9769424 N9742172 N9771764 N9769917 N9771686 N9770082 N9742173 N9771779
U1370384	05/18/2023 06:12:50 PM	N9770328 N9770328 N9771739 N9771764 N9771686 N9771121 N9771758 N9770082 N9771168
U1370384	05/18/2023 06:11:02 PM	"N9771121 N9771121 N9765895 N9771168 N9771758 N9770082 N9767957 N9771686 N9742172 N9742173
 N9769424 N9771779 N9766129 N9769917 N9771739 N9766620"
U1370384	05/18/2023 06:05:03 PM	N9771626 N9771626 N9768308 N9771333 N9771686 N9771224 N9765759 N9771572 N9767852
U2528780	05/23/2023 12:27:45 PM	"N9777079 N9777079 N9777000 N9747329 N9776292 N9775142 N9777075 N9777043 N9135506 N9772957
 N9776985 N9220931 N9777233 N9777334 N9776918 N9777358 N9695098 N9777304 N9777005"
U2528780	05/23/2023 12:53:33 PM	"N9777319 N9777319 N9776710 N9777406 N9777385 N9777308 N9777374 N9777026 N9777190 N9777704
 N9777475 N9775908 N9777520 N9777648 N9776420 N9777320 N9777693"
U2528780	05/23/2023 12:25:16 PM	N9777319 N9777319 N9777374 N9776710 N9777520 N9777190
U2528780	05/23/2023 12:28:12 PM	N9775142 N9775142 N9220931 N9135506 N9772957 N9772710 N9776917 N9771576
U387363	05/24/2023 07:32:23 AM	N9778718 N9778718 N9778623 N9778682 N9778728 N9778745 N9778657
U394345	05/24/2023 07:35:05 AM	N9778701 N9778701 N9778444 N9778226 N9777492 N9778627 N9778628 N9777397 N9778661
U394345	05/24/2023 07:34:44 AM	N9778623 N9778623 N9778669 N9778718 N9778682 N9778769 N9778736 N9778745 N9778728 N9778657
U516251	05/21/2023 11:04:11 AM	"N9774020 N9774020 N9746360 N9695098 N9774382 N9538375 N9774229 N9773350 N9769624 N9768043
 N9142581 N9774363"
U516251	05/21/2023 11:02:54 AM	N9774506 N9774506 N9773464 N9773985 N9770028 N9142581 N9774430
U516251	05/21/2023 11:06:04 AM	N9765941 N9765941 N9771996 N9774187 N9774252 N9774321 N9773857 N9774074 N9142581
U1961735	05/19/2023 10:54:45 PM	"N9769504 N9769504 N9769624 N9773014 N9773078 N9772343 N9773045 N9772485 N9772710 N9773070
 N9770452 N9773084 N9770045 N9772635 N9772355 N9773102 N9773018 N9771248 N9773137
 N9770102 N9553264"
U1961735	05/19/2023 10:57:14 PM	"N9770102 N9770102 N9773018 N9773078 N9769624 N9772635 N9769504 N9772963 N9773014 N9695098
 N9772502 N9746360 N9773084 N9771248 N9772355 N9773045 N9772710 N9772193 N9773102
 N9773015 N9772485 N7213923 N9770045 N9772343 N9773137 N9772557 N9771627 N9773070
 N9772772"
U1974470	05/19/2023 10:05:30 PM	N9742172 N9742172 N9769917 N9674928 N9732513 N9742173 N9769370 N9773084
U2003901	05/19/2023 10:00:40 PM	N9394654 N9394654 N9772923 N9465878 N9771166 N9496538 N9770792 N9553264 N9771126 N9771242
U2003901	05/19/2023 10:05:49 PM	"N9770515 N9770515 N9744070 N9772632 N9685856 N9768242 N9768308 N9678284 N9771166 N9770082
 N9553264 N9770792 N9772751 N9770045 N9394654 N9771126 N9627594 N9633320 N9772422
 N9771242 N9754177 N8955737 N9729924 N9465878 N9754265 N9772575 N9496538 N9738868
 N9725350"
U2003901	05/19/2023 10:01:33 PM	"N9772873 N9772873 N9394654 N9771166 N9496538 N9771242 N9771113 N9553264 N9771126 N9770792
 N9772869 N9771568 N9465878 N9772925 N9762122"
U2003901	05/19/2023 10:03:43 PM	"N9772830 N9772830 N9553264 N8955737 N9496538 N9772813 N9772768 N9772805 N9633320 N9772858
 N9761859 N9703482 N9627594 N9772750 N9771166 N9772903 N9771242 N9394654 N9768308
 N9772241 N9465878 N9772448 N9772099 N9753907 N9771126 N9770792 N9772660 N9772882
 N9678284"
U2010640	05/19/2023 10:15:56 PM	"N9772772 N9772772 N9772557 N9772963 N9772343 N9773015 N9769306 N9407487 N9746360 N9695098
 N9771627 N9769622 N9773014 N9773070 N9772502 N9769800 N9364014"
U2010640	05/19/2023 10:17:39 PM	N9407487 N9407487 N9769306 N9364014 N9769800 N9771568 N9769622
U2010640	05/19/2023 10:14:33 PM	N9773078 N9773078 N9772710 N9769624 N9364014 N9771248 N9407487 N9773018 N9773045
U2010640	05/19/2023 10:19:38 PM	N9762122 N9762122 N9769306 N9772923 N9769622 N9772925 N9771859 N9364014 N9407487
U1718838	05/24/2023 02:39:36 PM	N9778945 N9778945 N9779383 N9779204 N9779269 N9779289 N9777182 N9779285
U1718838	05/24/2023 02:09:57 PM	N9779285 N9779285 N9779289 N9779269 N9779019 N9779242 N9779355 N9779181 N9777182 N9777636
U1305587	05/18/2023 05:45:48 PM	"N9771626 N9771626 N9417521 N9771235 N9771367 N9771739 N9771168 N9771333 N9771121 N9771576
 N9770283 N9771113 N9767470 N9771764 N9770082 N9771151 N9459174 N9765759 N9771686"
U1309075	05/18/2023 05:12:36 PM	"N9771351 N9771351 N9345280 N9765759 N9099237 N9771576 N9771151 N9767470 N9771333 N9771235
 N9771113 N9459174 N9771168 N9771626 N9550308 N9771367"
U2260218	05/20/2023 11:00:20 AM	N9772557 N9772557 N9771919 N9773290 N9769341 N9494434 N9773292 N9761859
U2282798	05/20/2023 11:13:23 AM	N9772862 N9772862 N9773356 N9773296 N9773376 N9773341 N9753689
U1901938	05/19/2023 04:51:01 PM	N9772241 N9772241 N9772869 N9717256 N9772830 N9772813 N9772925
U2558952	05/20/2023 07:56:22 PM	N9755800 N9755800 N9773877 N9773873 N8315213 N9773962 N9774065
U1992684	05/20/2023 07:56:33 AM	"N9496538 N9496538 N9773297 N9772475 N9773295 N9772300 N9407487 N9345280 N9773306 N9755712
 N9773307 N9756785 N9772601 N9772629 N9566461"
U2098487	05/23/2023 05:17:44 AM	N9776406 N9776406 N9776246 N9776715 N9776046 N9776071 N9776855 N9776497 N9776808 N9776566
U2098487	05/23/2023 05:21:19 AM	"N9776449 N9776449 N9759955 N9775804 N9695098 N9776691 N9776690 N9775985 N9505105 N9774652
 N9776369 N9527358 N9776697 N9774923 N9776570 N9771995 N9776560 N9776583 N9544875
 N9776553 N9759966 N8422665 N9776688"
U2099271	05/23/2023 05:14:14 AM	N9776369 N9776369 N9776570 N9521144 N9776691 N9771995
U2099271	05/23/2023 05:14:36 AM	"N9776553 N9776553 N9776690 N9767490 N9776583 N9775763 N9776049 N9776292 N9776449 N9776688
 N9521144 N9776551 N9776434 N9776341 N9776508 N9776041 N9776385 N9776544 N9776560
 N9695098 N9772601"
U2099271	05/23/2023 05:16:29 AM	N9776040 N9776040 N9769605 N9772601 N9776148 N9776041 N9776223 N9776489 N9774559 N9521144
U2099271	05/23/2023 05:16:48 AM	"N9769624 N9769624 N9743870 N9772601 N9760046 N9771113 N9776386 N9776438 N9521144 N9776041
 N9776050"
U51752	05/20/2023 05:36:20 PM	N9773866 N9773866 N9773470 N9771009 N9773726 N9773566
U135488	05/20/2023 05:21:27 PM	"N9773768 N9773768 N9773279 N9773726 N9514481 N9773852 N9773711 N9773470 N9772678 N9755800
 N9773700 N9773673 N9773278 N9773566 N9773744 N9773873 N9773866"
U1015082	05/22/2023 04:38:15 PM	N9486486 N9486486 N8315213 N9080070 N9776184 N9533957
U1015082	05/22/2023 04:37:41 PM	N9533957 N9533957 N8315213 N9486486 N9080070 N9775964
U1015082	05/22/2023 04:37:52 PM	N9533957 N9533957 N9775855 N8315213 N9080070 N9486486
U1015082	05/22/2023 04:37:29 PM	N9486486 N9486486 N8315213 N9775717 N9776099 N9776278 N9533957 N9080070
U1015082	05/22/2023 04:39:02 PM	"N9759966 N9759966 N8315213 N9772228 N9533957 N9486486 N9775673 N9080070 N9773279 N9695098
 N9774652"
U1015082	05/22/2023 04:39:56 PM	"N9775881 N9775881 N9772711 N9533957 N9772228 N8315213 N9759966 N9538375 N9773279 N9775785
 N9080070 N9767490 N9486486 N9775927 N9776256 N9774652"
